time [s],expiration [NA](/api/datatype/35/)
5172.8984375,23465
5175.734375,23465
5180.8828125,23454
5184.78125,23448
5187.4453125,23406
5190.90625,23422
5193.1953125,23405
5195.6875,23409
5198.2109375,23452
5201.765625,23449
5204.3359375,23449
5207.0,23452
5209.71875,23442
5212.3828125,23454
5214.7265625,23442
5217.21875,23453
5219.5859375,23453
5222.0234375,23453
5224.84375,23435
5227.3359375,23419
5229.703125,23427
5232.5703125,23430
5237.3203125,23448
5239.8046875,23455
5242.0,23448
5246.09375,23457
5248.9609375,23452
5252.0234375,23447
5254.546875,23457
5257.1953125,23459
5259.828125,23454
5262.5546875,23460
5265.7109375,23462
5269.0390625,23461
5271.8828125,23458
5274.46875,23454
5276.8359375,23464
5280.2890625,23464
5282.6796875,23461
5285.234375,23467
5287.6796875,23473
5292.765625,23254
5296.96875,23472
5299.8125,23485
5303.0234375,23482
5305.6953125,23480
5308.390625,23476
5310.90625,23471
5313.1640625,23479
5315.3984375,23487
5318.03125,23468
5320.9296875,23454
5323.578125,23460
5326.421875,23473
5329.3203125,23473
5331.8359375,23467
5334.4140625,23470
5336.9921875,23458
5340.1796875,23476
5342.109375,23432
5344.4375,23524
5346.2578125,23533
5350.703125,23536
5353.78125,23560
5355.3125,23556
5357.1171875,23550
5359.7578125,23501
5361.8828125,23486
5364.3125,23482
5366.5234375,23491
5369.15625,23503
5372.09375,23486
5374.609375,23514
5377.265625,23502
5379.546875,23507
5381.8359375,23510
5384.4453125,23521
5388.171875,23514
5390.921875,23518
5393.2109375,23478
5395.5234375,23492
5398.015625,23503
5400.4296875,23499
5403.140625,23493
5405.90625,23451
5408.2578125,23478
5410.421875,23457
5412.6640625,23529
5414.5703125,23396
5416.5703125,23545
5418.8125,23544
5420.6484375,23549
5423.4140625,23475
5425.640625,23465
5428.2109375,23468
5430.5625,23470
5432.890625,23465
5435.40625,23472
5437.6953125,23500
5440.3046875,23481
5442.59375,23479
5444.9375,23493
5447.390625,23418
5451.0546875,23497
5453.6015625,23507
5456.1640625,23507
5458.703125,23493
5461.3359375,23496
5463.765625,23500
5466.2421875,23481
5470.015625,23428
5473.71875,23406
5476.7421875,23439
5479.6875,23437
5482.15625,23507
5484.75,23517
5486.875,23496
5489.71875,23525
5493.3984375,23473
5495.6328125,23517
5498.2421875,23532
5499.8359375,23555
5501.921875,23536
5504.5625,23541
5506.8984375,23546
5509.0234375,23545
5512.046875,23556
5514.28125,23445
5516.921875,23457
5519.8359375,23497
5522.5703125,23477
5524.90625,23467
5528.234375,23483
5530.8984375,23474
5533.4765625,23483
5536.171875,23481
5538.6875,23486
5541.375,23483
5543.9921875,23488
5546.4375,23499
5548.875,23481
5551.71875,23478
5554.5703125,23479
5557.234375,23510
5559.3828125,23514
5561.4765625,23561
5563.6484375,23571
5565.875,23522
5567.7578125,23463
5571.9609375,23571
5574.703125,23554
5576.8671875,23553
5579.125,23563
5581.1015625,23569
5585.265625,23465
5587.7421875,23471
5590.296875,23540
5592.9140625,23517
5595.75,23550
5597.75,23559
5599.546875,23571
5601.453125,23567
5603.203125,23563
5605.234375,23558
5607.40625,23498
5609.546875,23475
5613.7109375,23474
5616.15625,23471
5618.46875,23494
5621.8984375,23278
5629.515625,23477
5632.734375,23491
5635.71875,23494
5638.1953125,23545
5640.46875,23530
5642.75,23539
5645.2109375,23545
5647.6953125,23552
5649.9453125,23556
5652.90625,23538
5657.125,23565
5659.3203125,23575
5661.53125,23579
5664.46875,23583
5667.8671875,23585
5670.875,23567
5673.453125,23570
5675.9296875,23581
5678.2421875,23570
5681.1171875,23576
5683.28125,23579
5685.6484375,23580
5687.890625,23583
5691.0625,23570
5693.390625,23578
5695.7890625,23571
5698.40625,23583
5700.8359375,23581
5703.515625,23574
5706.2421875,23573
5709.2890625,23573
5712.171875,23568
5715.203125,23555
5718.34375,23570
5721.109375,23571
5723.9453125,23572
5727.8671875,23572
5730.3671875,23573
5733.140625,23572
5735.7109375,23573
5738.3359375,23573
5741.0390625,23574
5743.59375,23570
5748.3125,23553
5751.6484375,23576
5754.25,23573
5756.8828125,23577
5759.484375,23576
5762.0546875,23575
5764.65625,23573
5767.7421875,23583
5770.6796875,23572
5773.1328125,23539
5776.8671875,23576
5779.1875,23583
5781.3984375,23585
5786.9140625,23455
5789.171875,23457
5791.71875,23457
5794.609375,23383
5799.1953125,23523
5802.8671875,23550
5805.734375,23556
5808.484375,23552
5811.1875,23554
5814.3359375,23526
5816.90625,23560
5819.125,23570
5823.7421875,23542
5825.828125,23574
5828.2421875,23574
5830.6796875,23571
5833.0,23564
5835.4765625,23572
5837.7734375,23577
5840.140625,23578
5842.8984375,23541
5846.609375,23567
5849.0625,23578
5851.21875,23464
5853.484375,23484
5856.078125,23459
5859.328125,23485
5863.671875,23414
5865.6640625,23453
5868.734375,23445
5871.0078125,23425
5873.4765625,23420
5876.125,23436
5879.5078125,23403
5884.140625,23427
5886.484375,23430
5888.9296875,23426
5891.59375,23435
5894.0234375,23407
5896.4921875,23571
5898.7109375,23576
5900.8671875,23561
5903.328125,23565
5905.7109375,23569
5908.171875,23565
5910.3359375,23571
5912.5234375,23584
5915.84375,23576
5918.203125,23586
5920.7265625,23589
5923.546875,23550
5928.8203125,23579
5931.1015625,23583
5933.1953125,23587
5937.0703125,23582
5940.2578125,23591
5942.859375,23596
5945.4921875,23599
5948.2421875,23599
5950.71875,23593
5955.3046875,23506
5957.78125,23589
5959.8046875,23585
5962.203125,23568
5965.1484375,23545
5967.8984375,23531
5970.1875,23580
5972.375,23433
5974.7421875,23501
5977.109375,23425
5980.1796875,23446
5982.6953125,23582
5984.7734375,23577
5986.9765625,23573
5989.2890625,23571
5991.875,23571
5994.7578125,23573
5997.625,23554
6000.3828125,23432
6004.15625,23419
6011.671875,23561
6016.7265625,23597
6018.9921875,23598
6021.875,23605
6024.71875,23592
6027.203125,23583
6030.0,23563
6034.8984375,23423
6037.3203125,23448
6039.8671875,23409
6042.3359375,23468
6044.875,23550
6047.1328125,23565
6049.2421875,23555
6052.7734375,23566
6055.0546875,23565
6057.5859375,23570
6060.2421875,23563
6062.6015625,23552
6064.8359375,23555
6068.109375,23544
6073.875,23554
6075.9765625,23569
6078.140625,23582
6080.1953125,23568
6083.4453125,23585
6088.125,23576
6093.4140625,23548
6097.6953125,23531
6103.5390625,23590
6106.7109375,23533
6110.2578125,23548
6113.734375,23566
6116.0859375,23567
6118.078125,23600
6120.859375,23552
6124.03125,23583
6128.28125,23558
6131.6328125,23562
6135.984375,23542
6139.6171875,23572
6141.5078125,23573
6143.75,23567
6147.5859375,23560
6150.296875,23572
6153.078125,23572
6155.8828125,23567
6158.8984375,23574
6162.5859375,23609
6164.53125,23559
6168.0078125,23565
6170.703125,23570
6174.4140625,23584
6177.34375,23537
6179.53125,23580
6184.765625,23591
6186.6328125,23586
6190.2109375,23573
6193.1875,23490
6194.9296875,23530
6197.4375,23514
6199.046875,23555
6202.265625,23543
6206.3828125,23614
6208.2421875,23587
6210.453125,23527
6217.625,23506
6223.8515625,23517
6225.875,23469
6234.8125,23303
6239.6640625,23445
6243.6015625,23442
6246.625,23446
6250.5625,23449
6256.9453125,23564
6265.1640625,23498
6268.9296875,23460
6277.140625,23460
6279.2265625,23439
6282.5234375,23467
6288.6796875,23455
6298.5,23411
6302.96875,23375
6305.8046875,23409
6309.59375,23374
6312.9140625,23383
6317.4453125,23400
6320.4765625,23431
6323.296875,23439
6328.3203125,23431
6334.6640625,23438
6337.265625,23439
6340.109375,23440
6342.8828125,23435
6345.5390625,23435
6348.328125,23438
6351.0078125,23430
6353.6875,23436
6356.4921875,23443
6359.359375,23443
6362.0703125,23410
6366.515625,23405
6369.9609375,23427
6373.671875,23418
6377.234375,23440
6380.75,23439
6385.2578125,23398
6390.8359375,23513
6396.875,23498
6400.8515625,23510
6403.609375,23444
6408.3359375,23489
6413.140625,23485
6415.609375,23491
6418.5234375,23476
6421.453125,23489
6424.6328125,23474
6430.7421875,23506
6434.1796875,23256
6442.4453125,23420
6450.0703125,23456
6453.828125,23465
6457.1875,23459
6460.7890625,23461
6464.09375,23457
6467.875,23463
6471.5859375,23457
6473.515625,23464
6476.078125,23444
6478.453125,23457
6481.1328125,23456
6484.25,23452
6487.6328125,23452
6491.0234375,23457
6495.0390625,23437
6498.546875,23462
6505.8203125,23460
6510.53125,23445
6512.9296875,23432
6517.28125,23455
6519.5546875,23464
6524.5,23452
6531.7890625,23377
6538.515625,23492
6542.2421875,23510
6545.7421875,23466
6550.140625,23457
6552.7890625,23457
6556.921875,23438
6564.953125,23382
6573.0625,23379
6584.125,23498
6596.8984375,23444
6615.1640625,23462
6620.8828125,23493
6631.234375,23446
6635.2890625,23438
6641.0859375,23482
6646.765625,23495
6652.5546875,23502
6655.5390625,23493
6659.2109375,23471
6664.7734375,23471
6670.1875,23503
6673.4453125,23501
6676.5234375,23503
6680.3359375,23461
6683.5859375,23496
6686.4296875,23503
6689.5625,23492
6693.1015625,23493
6696.6328125,23498
6699.2265625,23473
6703.6484375,23489
6707.6171875,23298
6712.0234375,23466
6717.234375,23489
6725.3984375,23495
6731.3203125,23478
6735.40625,23481
6739.4453125,23494
6741.6640625,23464
6747.7578125,23499
6750.921875,23517
6753.5078125,23493
6759.984375,23499
6763.5234375,23508
6767.2109375,23482
6769.28125,23509
6772.40625,23487
6778.2734375,23529
6781.4609375,23510
6788.3359375,23543
6792.5859375,23495
6796.921875,23509
6799.4375,23493
6803.8359375,23512
6807.0390625,23536
6809.6640625,23524
6812.234375,23523
6815.5078125,23520
6819.828125,23519
6823.2734375,23523
6826.078125,23536
6828.96875,23526
6831.7265625,23523
6836.640625,23305
6840.1953125,23473
6843.828125,23519
6846.7421875,23525
6849.90625,23531
6855.828125,23494
6859.0234375,23497
6861.8671875,23507
6864.546875,23510
6867.3515625,23514
6869.9921875,23535
6872.1875,23455
6875.7578125,23478
6880.078125,23479
6883.03125,23479
6886.84375,23522
6889.65625,23513
6892.3671875,23519
6895.3125,23472
6898.0625,23484
6901.2109375,23481
6903.65625,23490
6906.265625,23481
6910.078125,23496
6912.7578125,23515
6915.4453125,23509
6917.796875,23492
6920.5,23496
6924.6328125,23530
6927.921875,23465
6930.6875,23471
6933.7265625,23474
6936.8359375,23473
6939.8515625,23470
6942.9609375,23473
6946.3203125,23439
6951.265625,23481
6954.1484375,23460
6958.8359375,23507
6962.1640625,23507
6966.0390625,23271
6971.171875,23465
6976.65625,23471
6980.1953125,23462
6985.6796875,23489
6989.875,23503
6993.53125,23422
6999.46875,23506
7001.9609375,23499
7005.0,23496
7009.046875,23446
7015.1796875,23559
7021.015625,23594
7026.1171875,23631
7028.8671875,23566
7031.28125,23539
7035.4375,23563
7038.203125,23588
7041.109375,23593
7042.671875,23577
7045.109375,23586
7047.1015625,23603
7049.0078125,23579
7051.71875,23589
7055.34375,23558
7058.5859375,23510
7060.53125,23540
7063.1796875,23547
7065.4375,23575
7067.921875,23575
7072.953125,23589
7076.8515625,23597
7080.09375,23558
7083.3125,23573
7086.53125,23613
7088.6640625,23599
7094.21875,23542
7098.6953125,23555
7101.5078125,23546
7103.75,23541
7107.0625,23564
7109.5703125,23496
7115.6171875,23568
7119.3984375,23596
7121.7109375,23584
7123.125,23584
7126.515625,23551
7128.7421875,23556
7133.2421875,23593
7135.6484375,23591
7140.0390625,23563
7143.9921875,23564
7148.65625,23524
7152.2578125,23549
7155.5,23560
7157.5859375,23565
7159.0546875,23602
7160.453125,23617
7164.6875,23647
7167.515625,23543
7169.3984375,23516
7175.734375,23558
7178.4609375,23578
7181.2265625,23571
7185.8203125,23570
7189.2734375,23597
7192.40625,23534
7201.6640625,23636
7204.1171875,23584
7209.4453125,23553
7212.8046875,23594
7216.421875,23591
7221.5859375,23559
7226.6640625,23562
7228.3984375,23567
7230.4140625,23571
7233.203125,23558
7235.359375,23625
7238.4453125,23589
7240.859375,23593
7244.609375,23592
7247.0078125,23597
7251.2734375,23586
7256.3515625,23612
7258.984375,23606
7261.4765625,23601
7265.203125,23602
7267.9453125,23590
7270.09375,23565
7273.8671875,23440
7279.6640625,23569
7282.1171875,23578
7284.4921875,23590
7289.9296875,23583
7296.859375,23593
7302.3046875,23601
7305.2578125,23604
7308.0390625,23572
7310.9765625,23583
7313.9375,23587
7315.8984375,23593
7317.3671875,23579
7318.984375,23574
7321.015625,23579
7322.984375,23596
7325.3046875,23580
7327.3671875,23587
7328.9375,23604
7330.3984375,23592
7333.8203125,23576
7337.0,23548
7341.0078125,23574
7342.96875,23583
7348.5546875,23555
7351.71875,23582
7353.890625,23581
7356.1796875,23579
7359.9765625,23596
7361.4453125,23571
7365.2578125,23592
7366.9140625,23583
7371.1171875,23555
7374.859375,23556
7377.3515625,23553
7379.3046875,23578
7381.09375,23563
7384.6015625,23564
7388.25,23574
7390.21875,23580
7392.328125,23562
7394.3984375,23593
7407.1640625,23539
7410.484375,23580
7413.015625,23563
7415.8984375,23599
7418.1953125,23561
7423.8515625,23544
7429.6015625,23543
7433.40625,23586
7435.53125,23592
7438.078125,23586
7440.109375,23596
7442.4296875,23603
7444.34375,23619
7448.3671875,23549
7450.40625,23600
7455.2734375,23581
7456.96875,23605
7460.4296875,23589
7463.3515625,23618
7467.0078125,23589
7469.40625,23605
7472.109375,23593
7474.359375,23597
7476.7890625,23602
7479.7421875,23594
7482.046875,23599
7485.4765625,23616
7488.1640625,23588
7490.421875,23589
7492.15625,23572
7493.828125,23616
7496.6015625,23596
7499.4140625,23596
7501.6015625,23599
7506.46875,23601
7511.5859375,23571
7513.90625,23589
7516.234375,23584
7518.8046875,23632
7521.8515625,23597
7525.1640625,23648
7527.21875,23626
7529.65625,23607
7532.125,23594
7534.171875,23595
7535.7265625,23616
7538.3359375,23615
7540.3828125,23588
7544.5703125,23630
7547.265625,23602
7550.90625,23383
7554.0390625,23591
7557.59375,23597
7560.5859375,23598
7562.2109375,23597
7563.90625,23560
7565.65625,23513
7568.3125,23483
7570.484375,23598
7573.875,23570
7575.5546875,23563
7579.671875,23526
7584.609375,23517
7586.96875,23550
7590.546875,23585
7595.25,23582
7596.9453125,23590
7600.4375,23622
7602.4296875,23611
7605.0078125,23593
7606.7734375,23578
7608.3359375,23587
7610.7265625,23657
7612.375,23665
7617.0703125,23599
7620.8515625,23620
7625.203125,23539
7626.8125,23567
7628.265625,23581
7629.9765625,23587
7631.578125,23598
7633.46875,23606
7634.8203125,23641
7636.421875,23617
7639.21875,23583
7643.0234375,23536
7645.046875,23566
7648.9140625,23615
7650.7421875,23591
7653.0546875,23635
7655.0859375,23591
7656.9453125,23569
7658.6171875,23609
7660.0703125,23596
7663.546875,23522
7666.1640625,23562
7667.90625,23571
7670.4921875,23504
7674.3203125,23566
7676.015625,23589
7678.9765625,23566
7680.859375,23565
7683.6328125,23428
7685.015625,23404
7687.2265625,23484
7689.671875,23378
7691.640625,23449
7695.5703125,23304
7698.5234375,23469
7703.296875,23468
7705.4375,23471
7709.1796875,23471
7713.9453125,23521
7717.3515625,23447
7719.953125,23466
7721.75,23477
7725.140625,23507
7727.0546875,23502
7730.5078125,23493
7733.875,23421
7739.3046875,23429
7745.1640625,23440
7746.625,23435
7749.390625,23434
7751.2265625,23440
7753.9140625,23398
7760.5546875,23434
7762.671875,23428
7766.3828125,23432
7769.125,23445
7771.5234375,23448
7775.984375,23413
7781.8125,23413
7786.40625,23391
7794.0234375,23435
7801.7421875,23469
7818.2734375,23443
7823.4609375,23234
7830.625,23429
7847.53125,23396
7852.7578125,23413
7866.453125,23415
7872.703125,23434
7879.921875,23450
7885.984375,23433
7891.2265625,23413
7895.3828125,23464
7901.515625,23464
7904.796875,23434
7913.328125,23410
7925.359375,23461
7934.015625,23428
7937.4765625,23507
7945.6875,23434
7951.1328125,23402
7956.1953125,23413
7959.171875,23416
7968.1796875,23441
7976.53125,23447
7985.7109375,23435
7994.8125,23462
8010.0859375,23460
8015.6796875,23447
8032.7578125,23459
8044.328125,23434
8060.0234375,23479
8078.640625,23569
8085.75,23495
8094.0703125,23345
8102.796875,23569
8114.046875,23536
8133.7265625,23554
8139.0546875,23490
8149.84375,23563
8155.0390625,23614
8159.34375,23616
8167.09375,23567
8176.984375,23580
8179.9921875,23590
8185.859375,23596
8189.3203125,23582
8191.625,23618
8194.109375,23605
8196.03125,23632
8197.5,23639
8199.9765625,23620
8202.9609375,23600
8205.5078125,23596
8208.390625,23601
8209.75,23599
8212.125,23594
8213.984375,23592
8216.9453125,23601
8220.4765625,23589
8225.1328125,23602
8227.8515625,23582
8231.2421875,23621
8235.0546875,23608
8240.5859375,23596
8242.6796875,23626
8245.6953125,23607
8247.5,23611
8252.2265625,23608
8256.6484375,23634
8259.8984375,23443
8266.1640625,23604
8270.0234375,23617
8274.578125,23607
8278.1171875,23577
8280.421875,23593
8282.5625,23610
8284.9765625,23599
8287.6328125,23612
8291.1328125,23609
8293.6484375,23602
8295.3828125,23608
8298.140625,23609
8303.234375,23612
8304.859375,23595
8307.5234375,23622
8309.21875,23624
8310.5546875,23639
8312.4140625,23633
8314.4609375,23608
8318.0703125,23601
8320.34375,23605
8322.6015625,23616
8324.765625,23609
8327.125,23617
8329.5,23620
8331.6171875,23618
8334.9765625,23619
8337.375,23590
8339.546875,23596
8341.046875,23611
8343.2265625,23614
8345.359375,23497
8347.578125,23603
8349.703125,23626
8351.7734375,23627
8354.6953125,23626
8356.875,23609
8359.953125,23606
8363.1796875,23615
8365.0078125,23626
8366.875,23617
8368.7734375,23631
8371.5234375,23605
8373.1953125,23615
8376.953125,23640
8378.625,23609
8382.8671875,23513
8385.09375,23531
8387.265625,23524
8389.6484375,23578
8391.4453125,23554
8393.4296875,23562
8395.453125,23520
8397.5625,23536
8401.109375,23305
8404.328125,23519
8407.109375,23518
8410.8671875,23537
8413.3203125,23523
8415.96875,23523
8418.796875,23520
8421.546875,23520
8424.2421875,23519
8426.796875,23518
8431.4921875,23463
8435.5234375,23553
8437.0078125,23581
8438.5625,23581
8440.25,23578
8442.0,23582
8444.25,23593
8448.9296875,23585
8451.375,23388
8453.8984375,23576
8455.1796875,23579
8457.53125,23591
8459.03125,23583
8460.34375,23592
8463.9375,23515
8465.6328125,23472
8467.5625,23495
8469.140625,23516
8472.2109375,23493
8476.6875,23614
8478.515625,23616
8480.140625,23597
8483.078125,23580
8487.53125,23629
8488.8125,23596
8491.4140625,23596
8493.125,23595
8496.2265625,23602
8498.15625,23648
8500.59375,23626
8501.953125,23616
8506.828125,23596
8510.046875,23584
8513.4375,23599
8514.734375,23599
8516.078125,23595
8517.40625,23591
8518.734375,23605
8520.6796875,23596
8523.6640625,23585
8525.2421875,23592
8527.6171875,23580
8529.4765625,23589
8531.109375,23603
8532.625,23602
8533.4921875,23607
8536.234375,23564
8540.8125,23576
8543.0703125,23575
8545.9375,23597
8547.390625,23611
8552.0078125,23626
8554.1640625,23586
8557.140625,23565
8559.578125,23552
8561.625,23565
8563.375,23589
8565.640625,23608
8569.4609375,23440
8572.328125,23603
8575.8671875,23467
8579.5078125,23412
8581.9375,23449
8584.1796875,23517
8586.4609375,23525
8588.390625,23504
8590.5625,23469
8592.65625,23456
8594.5390625,23485
8598.21875,23527
8600.5859375,23511
8603.0625,23477
8605.3203125,23463
8607.234375,23478
8610.2578125,23479
8613.6171875,23485
8616.171875,23491
8619.1484375,23493
8621.5,23446
8623.7734375,23443
8627.9921875,23495
8629.8984375,23492
8633.5859375,23491
8635.5859375,23484
8638.1328125,23478
8640.375,23440
8644.40625,23437
8647.640625,23465
8653.5390625,23385
8658.1171875,23451
8660.2109375,23464
8662.1875,23465
8664.5625,23459
8669.4765625,23464
8673.671875,23466
8676.4765625,23468
8679.0703125,23476
8681.2890625,23493
8685.8671875,23489
8690.421875,23455
8697.796875,23479
8702.0859375,23479
8707.09375,23398
8708.984375,23447
8715.7265625,23464
8720.2421875,23439
8723.9375,23485
8726.3515625,23470
8729.109375,23476
8731.390625,23482
8735.890625,23472
8741.359375,23493
8746.3359375,23467
8747.7109375,23473
8751.5859375,23478
8754.6328125,23439
8758.03125,23449
8761.3984375,23455
8772.6640625,23453
8775.0703125,23454
8778.046875,23463
8780.6015625,23444
8785.2421875,23457
8787.9375,23423
8792.171875,23412
8798.8359375,23392
8811.7890625,23502
8814.1015625,23456
8819.5625,23441
8823.21875,23441
8826.7734375,23431
8831.375,23342
8841.5,23431
8847.4765625,23399
8853.21875,23405
8857.34375,23406
8861.6484375,23398
8864.71875,23412
8871.265625,23418
8875.46875,23374
8887.1171875,23378
8891.8515625,23404
8898.078125,23432
8901.578125,23440
8903.9140625,23452
8906.8046875,23458
8911.71875,23435
8914.03125,23435
8916.0625,23422
8918.96875,23414
8923.453125,23419
8926.125,23420
8928.7890625,23426
8931.8046875,23427
8934.515625,23430
8937.171875,23438
8939.546875,23431
8944.0078125,23462
8946.703125,23451
8949.671875,23460
8953.234375,23476
8955.890625,23464
8962.40625,23448
8965.0625,23450
8969.359375,23450
8972.7421875,23446
8974.6875,23443
8977.984375,23452
8983.640625,23439
8986.6171875,23394
8991.9140625,23414
8996.28125,23429
8998.515625,23426
9000.90625,23386
9004.28125,23410
9006.2109375,23424
9010.6796875,23412
9015.9765625,23417
9017.359375,23408
9019.7421875,23426
9026.7578125,23404
9031.5625,23387
9036.2734375,23380
9039.5859375,23398
9044.171875,23381
9049.2578125,23410
9052.2578125,23407
9055.09375,23412
9057.1484375,23358
9059.03125,23288
9061.59375,23487
9062.7578125,23522
9065.84375,23515
9070.8046875,23511
9072.8203125,23509
9074.953125,23469
9079.0078125,23467
9081.375,23483
9084.0078125,23490
9086.046875,23473
9088.3671875,23471
9091.0859375,23470
9094.59375,23494
9096.9140625,23494
9098.953125,23503
9104.890625,23485
9107.03125,23486
9109.46875,23453
9113.0703125,23475
9115.046875,23472
9117.328125,23475
9120.984375,23481
9124.2890625,23465
9127.703125,23495
9130.65625,23475
9133.3515625,23472
9137.03125,23320
9140.796875,23468
9142.96875,23480
9145.3828125,23492
9148.234375,23502
9152.8828125,23542
9155.2109375,23502
9158.2578125,23544
9162.578125,23527
9166.21875,23484
9169.765625,23510
9171.4140625,23482
9174.6328125,23507
9176.2421875,23497
9179.78125,23520
9182.1328125,23487
9185.515625,23538
9188.2734375,23505
9190.6015625,23487
9193.8203125,23420
9195.8515625,23421
9197.421875,23447
9199.9140625,23460
9201.65625,23469
9203.15625,23447
9206.9765625,23472
9209.0625,23449
9212.578125,23499
9215.1484375,23488
9217.5625,23475
9221.453125,23478
9227.546875,23530
9228.9140625,23504
9233.0078125,23516
9234.9765625,23524
9237.46875,23455
9241.15625,23388
9245.8359375,23371
9250.0078125,23413
9251.8203125,23411
9255.25,23399
9257.515625,23390
9259.7890625,23441
9261.1953125,23419
9265.0,23464
9269.3671875,23472
9272.2890625,23491
9274.609375,23488
9278.015625,23465
9281.9140625,23424
9283.5546875,23533
9285.921875,23444
9290.09375,23490
9293.9921875,23480
9296.8515625,23485
9299.09375,23495
9301.40625,23503
9304.234375,23523
9307.0703125,23522
9309.765625,23522
9312.84375,23519
9319.6171875,23454
9321.6953125,23433
9324.8828125,23445
9331.3359375,23489
9343.1484375,23468
9349.8515625,23414
9361.1953125,23462
9369.5546875,23486
9375.75,23460
9383.0078125,23501
9387.6484375,23454
9390.734375,23484
9396.0859375,23484
9399.9765625,23486
9403.4140625,23448
9405.28125,23501
9407.890625,23494
9409.78125,23518
9412.921875,23494
9414.7421875,23509
9416.703125,23494
9418.8828125,23518
9420.8359375,23512
9424.8984375,23499
9427.5234375,23518
9429.7421875,23472
9431.5234375,23471
9433.1953125,23476
9434.78125,23489
9436.578125,23482
9438.484375,23457
9440.2734375,23490
9442.125,23492
9443.8984375,23512
9445.421875,23501
9448.1171875,23339
9452.328125,23472
9454.2109375,23491
9456.1171875,23476
9458.015625,23481
9459.9765625,23449
9462.28125,23473
9464.21875,23499
9466.203125,23470
9468.2734375,23494
9470.125,23476
9471.875,23474
9473.5703125,23488
9475.28125,23467
9476.9453125,23471
9479.71875,23459
9481.5234375,23474
9483.2421875,23471
9485.140625,23454
9487.5078125,23461
9489.921875,23413
9491.5625,23436
9493.625,23433
9495.671875,23437
9497.6640625,23393
9499.09375,23422
9501.140625,23427
9503.1328125,23383
9504.9921875,23425
9506.8046875,23471
9508.3046875,23473
9510.0625,23468
9512.0703125,23421
9515.1484375,23455
9516.7734375,23420
9518.8828125,23447
9520.546875,23483
9521.953125,23495
9523.5703125,23497
9525.1328125,23473
9526.6484375,23458
9528.3203125,23503
9529.9375,23469
9532.046875,23487
9534.0078125,23491
9535.5625,23460
9537.2578125,23483
9538.78125,23481
9540.390625,23492
9543.9453125,23505
9545.5234375,23525
9546.9921875,23516
9548.53125,23485
9550.2890625,23472
9552.59375,23476
9555.734375,23470
9557.5703125,23487
9559.234375,23473
9560.9453125,23459
9562.7265625,23470
9564.3515625,23473
9566.0546875,23483
9567.7421875,23487
9569.234375,23480
9570.984375,23497
9572.5859375,23475
9574.0,23477
9575.8046875,23460
9577.65625,23489
9579.640625,23455
9581.25,23486
9583.390625,23466
9585.0,23497
9586.5546875,23474
9588.2109375,23472
9589.7578125,23453
9591.5546875,23461
9594.078125,23482
9595.8671875,23497
9597.5625,23504
9599.359375,23502
9601.3984375,23505
9603.3671875,23508
9605.34375,23492
9607.140625,23518
9608.8515625,23512
9610.59375,23526
9612.3046875,23522
9613.84375,23527
9615.5625,23534
9618.140625,23393
9622.9375,23530
9624.7265625,23534
9626.484375,23524
9628.2890625,23541
9630.0625,23526
9631.84375,23532
9633.609375,23534
9635.3671875,23536
9637.234375,23532
9639.1796875,23533
9641.203125,23533
9643.0234375,23528
9645.0078125,23530
9647.1015625,23534
9649.1640625,23531
9651.140625,23533
9654.3203125,23536
9656.109375,23524
9657.9921875,23527
9659.6328125,23528
9662.984375,23499
9668.328125,23489
9671.28125,23545
9673.7421875,23504
9677.3203125,23496
9680.40625,23528
9683.8984375,23473
9689.9296875,23532
9692.734375,23520
9697.484375,23483
9702.0,23453
9703.8828125,23460
9707.1796875,23503
9708.765625,23504
9711.421875,23453
9714.46875,23491
9716.5546875,23500
9719.078125,23513
9721.203125,23511
9723.0234375,23500
9724.84375,23515
9726.8828125,23483
9728.796875,23486
9732.671875,23454
9734.7890625,23486
9737.3671875,23510
9739.1796875,23487
9741.6171875,23506
9743.3359375,23477
9744.71875,23531
9746.2265625,23464
9747.7109375,23467
9749.40625,23449
9750.9765625,23495
9752.6953125,23510
9755.3671875,23508
9759.5078125,23512
9760.890625,23503
9762.4375,23508
9764.15625,23522
9765.984375,23506
9768.21875,23476
9770.3515625,23518
9772.3515625,23538
9774.5625,23525
9776.53125,23523
9778.7734375,23541
9781.1796875,23515
9784.875,23326
9788.875,23393
9791.4140625,23369
9793.03125,23315
9795.34375,23351
9797.7421875,23337
9800.0,23354
9802.0546875,23357
9804.0625,23380
9805.953125,23387
9808.125,23362
9812.640625,23389
9814.8125,23410
9817.4765625,23414
9819.8203125,23362
9822.203125,23397
9823.640625,23296
9825.0859375,23297
9826.984375,23248
9829.0859375,23325
9833.65625,23348
9836.6484375,23344
9839.2109375,23339
9841.5859375,23357
9843.9609375,23389
9845.734375,23380
9847.5234375,23377
9849.5234375,23370
9852.609375,23364
9856.4296875,23369
9859.03125,23368
9860.875,23379
9862.7890625,23373
9865.046875,23356
9867.4921875,23347
9871.453125,23361
9873.40625,23321
9875.2265625,23348
9877.3125,23364
9880.046875,23356
9881.5078125,23360
9883.359375,23321
9885.359375,23283
9886.9921875,23222
9888.734375,23260
9891.1484375,23307
9892.625,23218
9894.296875,23230
9896.1171875,23217
9898.4453125,23241
9900.1796875,23199
9902.265625,23199
9904.09375,23232
9906.21875,23237
9909.7734375,23279
9912.15625,23279
9914.65625,23251
