time [s],expiration [NA](/api/datatype/35/)
5753.515625,23418
5756.1953125,23420
5759.25,23420
5762.1796875,23417
5765.1484375,23415
5767.8359375,23421
5770.9453125,23421
5773.6953125,23421
5776.765625,23420
5779.796875,23421
5782.46875,23421
5785.2109375,23419
5788.265625,23419
5791.0859375,23416
5793.8984375,23418
5796.4609375,23429
5799.234375,23429
5801.90625,23429
5804.8984375,23428
5807.71875,23427
5810.671875,23426
5813.71875,23426
5816.609375,23426
5819.671875,23428
5822.890625,23426
5825.7578125,23427
5828.3359375,23423
5831.0546875,23426
5833.6484375,23427
5836.3203125,23426
5838.7421875,23427
5842.953125,23447
5845.640625,23417
5849.6328125,23425
5851.6484375,23436
5853.3828125,23441
5855.5078125,23420
5858.4921875,23404
5861.109375,23418
5864.109375,23407
5866.296875,23427
5869.0234375,23430
5870.2421875,23427
5872.640625,23433
5876.3515625,23250
5881.4296875,23417
5884.328125,23417
5888.15625,23383
5891.5390625,23402
5894.0625,23404
5897.1796875,23393
5900.125,23429
5902.703125,23438
5904.9453125,23447
5906.84375,23411
5908.703125,23421
5911.8828125,23424
5914.609375,23423
5916.96875,23434
5919.1171875,23447
5921.1015625,23446
5923.484375,23442
5925.359375,23444
5926.640625,23437
5928.578125,23442
5932.4140625,23447
5935.5703125,23449
5938.078125,23445
5940.90625,23449
5943.7734375,23449
5946.8046875,23432
5949.6328125,23434
5952.3828125,23430
5955.1953125,23428
5958.0,23433
5960.5390625,23424
5963.4921875,23429
5966.1796875,23429
5969.0,23428
5971.765625,23428
5974.609375,23428
5978.703125,23416
5981.921875,23411
5984.1640625,23439
5986.5234375,23458
5988.6015625,23437
5990.7109375,23437
5994.3515625,23440
5996.484375,23434
5998.8359375,23437
6001.3828125,23428
6003.8671875,23434
6007.7734375,23248
6012.1796875,23414
6015.453125,23424
6018.2890625,23428
6021.1875,23436
6023.078125,23441
6027.5859375,23416
6030.2734375,23428
6033.28125,23423
6035.5390625,23412
6038.7109375,23412
6042.078125,23395
6045.0390625,23421
6047.53125,23382
6050.3515625,23376
6053.2109375,23417
6057.0234375,23418
6059.140625,23432
6061.7109375,23439
6065.9453125,23441
6068.0078125,23436
6070.25,23439
6072.578125,23444
6075.0390625,23436
6077.046875,23328
6081.171875,23236
6086.1328125,23424
6092.2578125,23461
6095.2421875,23455
6099.65625,23432
6104.078125,23462
6107.8125,23461
6112.1953125,23474
6115.078125,23470
6117.7265625,23467
6121.171875,23468
6124.5859375,23481
6129.0078125,23473
6133.1953125,23391
6138.6015625,23477
6142.4921875,23479
6146.2265625,23469
6149.78125,23485
6153.1640625,23441
6155.5859375,23437
6160.640625,23241
6165.96875,23468
6176.6484375,23477
6180.53125,23472
6184.6640625,23477
6188.0625,23479
6190.90625,23478
6194.4140625,23478
6197.53125,23478
6201.84375,23440
6204.109375,23447
6206.8515625,23450
6209.671875,23446
6212.546875,23450
6215.8359375,23452
6219.1640625,23451
6222.578125,23453
6225.859375,23451
6230.59375,23403
6237.546875,23450
6240.75,23448
6244.2734375,23447
6247.171875,23482
6249.9609375,23483
6253.171875,23483
6256.2421875,23481
6259.296875,23451
6262.1875,23478
6265.3984375,23474
6268.3828125,23473
6271.6640625,23465
6274.7109375,23483
6277.7734375,23481
6282.6328125,23287
6288.078125,23475
6292.84375,23471
6298.390625,23470
6301.6953125,23472
6304.8125,23475
6308.7578125,23499
6311.9296875,23493
6314.734375,23495
6317.5,23483
6320.4765625,23483
6323.65625,23480
6326.7109375,23479
6329.6484375,23478
6332.3203125,23472
6335.1015625,23473
6338.1640625,23474
6341.3828125,23474
6344.140625,23425
6346.6171875,23441
6349.3828125,23446
6352.1953125,23445
6354.90625,23447
6357.5,23448
6360.171875,23444
6363.1953125,23471
6366.671875,23473
6369.5546875,23472
6374.1015625,23360
6378.1875,23471
6381.5859375,23473
6388.75,23477
6391.984375,23473
6395.7890625,23472
6398.9765625,23466
6401.703125,23480
6405.765625,23478
6408.9609375,23475
6412.15625,23475
6415.375,23476
6418.0078125,23474
6420.8515625,23472
6423.859375,23449
6426.890625,23463
6429.765625,23460
6432.515625,23459
6435.21875,23459
6438.0546875,23457
6440.75,23457
6443.7734375,23455
6446.75,23453
6449.375,23459
6452.4140625,23455
6455.3203125,23453
6458.21875,23451
6461.0390625,23453
6463.7734375,23453
6466.796875,23450
6469.953125,23450
6472.921875,23450
6475.859375,23451
6479.03125,23448
6481.6640625,23439
6484.71875,23459
6487.5625,23461
6490.5078125,23460
6493.703125,23457
6496.59375,23459
6499.875,23474
6502.890625,23469
6506.28125,23467
6509.4140625,23467
6512.390625,23465
6515.125,23467
6518.296875,23463
6521.4375,23465
6524.3671875,23466
6527.2265625,23466
6530.1484375,23467
6532.9609375,23467
6536.1484375,23467
6539.078125,23466
6541.9765625,23467
6544.3984375,23459
6547.3984375,23472
6550.4921875,23474
6553.3671875,23474
6556.0234375,23469
6558.5078125,23478
6561.5,23474
6564.546875,23473
6567.6015625,23474
6570.2421875,23484
6572.71875,23491
6575.8125,23494
6579.0859375,23491
6581.6484375,23493
6584.296875,23486
6586.8515625,23493
6589.28125,23498
6591.75,23506
6596.7890625,23449
6599.546875,23451
6602.0859375,23453
6604.640625,23452
6607.4609375,23452
6610.3671875,23452
6613.2578125,23452
6616.1484375,23453
6618.8203125,23451
6621.5078125,23452
6624.53125,23480
6626.8125,23480
6629.8203125,23477
6632.5859375,23479
6637.25,23368
6641.984375,23474
6645.765625,23474
6649.71875,23487
6653.4609375,23475
6656.0390625,23479
6659.25,23477
6662.6015625,23481
6665.5625,23480
6668.4921875,23478
6671.5703125,23477
6674.484375,23476
6677.3046875,23474
6679.921875,23476
6682.546875,23477
6685.2578125,23479
6687.890625,23477
6690.7734375,23469
6693.0703125,23474
6695.65625,23483
6698.8125,23484
6701.890625,23481
6704.7578125,23483
6707.796875,23477
6710.828125,23482
6713.75,23479
6716.421875,23479
6719.4140625,23479
6722.1796875,23478
6724.9921875,23479
6727.5703125,23480
6730.3203125,23481
6733.0625,23480
6735.828125,23481
6738.5234375,23480
6741.0703125,23441
6743.7578125,23448
6746.609375,23440
6749.4453125,23440
6752.03125,23446
6754.578125,23457
6757.3359375,23489
6760.2421875,23487
6763.0546875,23485
6765.8359375,23497
6768.515625,23500
6771.0703125,23499
6773.9609375,23499
6776.984375,23498
6779.78125,23499
6783.0859375,23499
6785.640625,23506
6788.578125,23500
6791.46875,23496
6794.09375,23481
6796.6171875,23495
6800.9609375,23448
6804.140625,23431
6806.7578125,23457
6808.546875,23454
6810.796875,23450
6812.7734375,23446
6815.2265625,23448
6817.8046875,23447
6820.6640625,23444
6823.09375,23450
6825.703125,23449
6828.4375,23450
6831.109375,23450
6833.7421875,23451
6835.9140625,23447
6838.4296875,23450
6841.0234375,23451
6843.6640625,23451
6846.296875,23451
6848.953125,23452
6851.7109375,23452
6854.328125,23452
6859.1015625,23507
6861.65625,23505
6866.140625,23413
6869.3828125,23446
6872.453125,23440
6875.75,23435
6878.671875,23440
6881.53125,23440
6884.4921875,23438
6887.3671875,23438
6890.1328125,23471
6893.1640625,23473
6896.421875,23472
6899.5,23472
6902.0390625,23467
6904.8125,23466
6908.78125,23368
6912.0546875,23470
6914.9140625,23491
6918.171875,23491
6921.3125,23493
6924.015625,23488
6927.2578125,23485
6932.1484375,23329
6942.640625,23451
6946.3828125,23495
6949.5390625,23508
6956.4296875,23492
6960.6328125,23488
6964.1796875,23490
6968.2421875,23484
6971.125,23473
6974.9453125,23473
6978.078125,23478
6981.078125,23476
6984.2578125,23469
6988.0703125,23479
6991.5859375,23481
6994.484375,23481
6997.4296875,23475
7000.5625,23468
7003.8828125,23467
7007.0546875,23475
7010.6484375,23471
7014.0625,23472
7017.03125,23476
7020.40625,23474
7022.7109375,23469
7025.75,23468
7028.90625,23471
7031.734375,23471
7035.1015625,23469
7038.0625,23476
7040.8125,23475
7044.0078125,23468
7047.3125,23473
7050.2734375,23470
7053.265625,23470
7056.15625,23474
7061.2265625,23485
7063.84375,23486
7066.53125,23488
7069.5234375,23481
7072.59375,23484
7075.3359375,23486
7077.9453125,23490
7080.8203125,23489
7083.4765625,23491
7086.2109375,23491
7089.171875,23490
7092.21875,23489
7095.234375,23490
7098.0078125,23490
7100.5546875,23490
7103.515625,23489
7106.0625,23495
7108.9609375,23499
7112.0078125,23497
7115.6640625,23494
7117.765625,23489
7120.703125,23492
7123.4921875,23488
7126.84375,23482
7129.9453125,23473
7132.8984375,23485
7135.828125,23484
7138.7265625,23483
7141.6484375,23483
7144.4609375,23485
7147.328125,23481
7150.6953125,23478
7153.484375,23477
7156.265625,23482
7159.2265625,23482
7162.3515625,23439
7164.6171875,23454
7167.4140625,23453
7170.09375,23453
7173.3984375,23451
7175.890625,23487
7178.9921875,23483
7181.625,23484
7184.453125,23480
7187.203125,23482
7189.6953125,23484
7192.53125,23482
7195.4453125,23486
7198.0390625,23482
7200.6796875,23485
7203.75,23483
7206.5859375,23494
7209.6328125,23491
7212.6953125,23489
7215.6328125,23492
7218.7890625,23491
7221.3984375,23493
7224.1953125,23497
7227.84375,23443
7230.6015625,23477
7233.2578125,23450
7235.7734375,23456
7237.921875,23434
7240.25,23440
7242.375,23446
7243.96875,23450
7245.9375,23430
7247.7578125,23435
7250.5,23484
7252.9296875,23476
7257.2109375,23448
7258.8828125,23446
7261.1484375,23446
7263.0234375,23453
7267.28125,23542
7271.984375,23249
7284.875,23495
7297.1796875,23443
7300.390625,23456
7303.765625,23455
7308.8671875,23464
7312.328125,23459
7315.3515625,23458
7318.359375,23459
7321.828125,23458
7325.7421875,23458
7328.390625,23459
7331.15625,23457
7333.9765625,23458
7337.3046875,23459
7340.75,23457
7345.0078125,23456
7349.125,23455
7352.1953125,23453
7355.2109375,23451
7357.875,23477
7360.640625,23470
7362.2109375,23470
7367.25,23485
7371.8125,23485
7375.7109375,23450
7378.359375,23491
7381.4140625,23493
7384.9375,23494
7387.5859375,23485
7390.2109375,23484
7396.21875,23497
7399.5859375,23497
7404.1640625,23488
7407.015625,23487
7410.15625,23494
7414.3046875,23492
7417.59375,23504
7420.8828125,23502
7423.6875,23500
7427.984375,23397
7432.6953125,23470
7437.71875,23420
7441.6484375,23412
7447.84375,23415
7450.78125,23405
7454.96875,23396
7460.4609375,23347
7464.3125,23394
7467.6953125,23439
7471.046875,23437
7474.3828125,23438
7477.5859375,23438
7480.890625,23436
7483.84375,23434
7486.6640625,23438
7489.6640625,23434
7492.625,23435
7495.6875,23440
7498.1484375,23441
7500.7734375,23438
7503.3046875,23440
7506.1015625,23440
7509.078125,23442
7512.015625,23441
7515.1953125,23441
7518.734375,23443
7521.5,23446
7524.3125,23443
7527.46875,23443
7530.0703125,23444
7533.9296875,23447
7536.609375,23443
7538.9140625,23441
7541.3125,23451
7543.484375,23432
7545.390625,23435
7546.78125,23425
7551.9765625,23451
7555.015625,23454
7558.734375,23453
7567.0,23367
7578.8359375,23528
7583.6640625,23521
7588.796875,23556
7591.734375,23549
7594.84375,23560
7600.1328125,23520
7603.5546875,23519
7607.046875,23453
7612.2265625,23535
7616.40625,23528
7619.671875,23530
7624.28125,23532
7628.671875,23527
7631.3203125,23470
7635.1484375,23500
7642.3828125,23446
7645.0546875,23444
7650.265625,23442
7655.4453125,23421
7659.09375,23437
7665.015625,23446
7667.5859375,23433
7670.5234375,23358
7673.7109375,23390
7676.7421875,23408
7680.546875,23409
7686.0,23213
7692.375,23373
7696.2578125,23427
7698.71875,23444
7702.78125,23448
7705.1484375,23447
7710.8984375,23435
7714.03125,23433
7717.046875,23432
7719.4375,23439
7722.4296875,23435
7725.7734375,23428
7730.265625,23405
7734.265625,23420
7736.5390625,23393
7739.3046875,23403
7741.3828125,23405
7744.703125,23409
7747.828125,23404
7750.8671875,23411
7754.1328125,23408
7757.3515625,23407
7759.8359375,23430
7762.3359375,23437
7764.921875,23440
7768.5703125,23451
7773.6953125,23437
7775.9296875,23430
7778.0703125,23438
7779.953125,23446
7781.8203125,23430
7784.484375,23436
7786.6796875,23435
7788.765625,23439
7790.953125,23429
7793.8828125,23431
7796.3359375,23426
7798.65625,23424
7800.484375,23436
7803.1640625,23439
7805.578125,23423
7809.8359375,23439
7812.046875,23433
7814.0625,23424
7816.0703125,23428
7817.609375,23423
7820.0859375,23429
7822.296875,23429
7825.0546875,23436
7828.8671875,23413
7831.0234375,23416
7832.75,23413
7835.734375,23265
7844.734375,23445
7846.9453125,23435
7849.15625,23420
7852.203125,23449
7854.6875,23387
7857.59375,23444
7860.46875,23445
7863.15625,23444
7865.0859375,23429
7867.1484375,23456
7869.28125,23471
7872.9765625,23490
7875.875,23494
7879.1640625,23500
7881.7421875,23506
7884.8203125,23434
7887.2109375,23430
7889.2421875,23429
7890.828125,23444
7892.8046875,23441
7894.8359375,23437
7896.734375,23441
7898.21875,23423
7902.0234375,23437
7903.9296875,23430
7906.921875,23430
7909.0546875,23398
7911.078125,23411
7913.15625,23405
7915.2734375,23409
7917.7578125,23398
7919.859375,23404
7922.03125,23389
7924.1953125,23409
7926.34375,23413
7929.3359375,23412
7933.9453125,23394
7936.3359375,23386
7938.8125,23376
7942.1484375,23386
7944.84375,23402
7946.921875,23408
7949.4453125,23408
7953.921875,23385
7955.734375,23408
7957.765625,23391
7960.234375,23397
7964.046875,23408
7965.953125,23428
7968.0078125,23432
7970.09375,23386
7974.21875,23299
7976.3515625,23387
7979.078125,23350
7983.109375,23185
7986.34375,23335
7988.8515625,23369
7991.1328125,23381
7993.5,23374
7996.4296875,23389
7998.6796875,23324
8000.7890625,23361
8003.6953125,23373
8005.9765625,23365
8009.0859375,23361
8011.65625,23368
8014.15625,23353
8016.234375,23327
8024.8515625,23379
8027.734375,23371
8033.75,23340
8041.234375,23309
8045.8046875,23263
8052.6640625,23276
8055.515625,23299
8057.6953125,23326
8059.65625,23339
8062.1171875,23341
8065.6640625,23363
8069.015625,23366
8071.828125,23358
8074.1328125,23368
8077.109375,23364
8079.75,23381
8082.578125,23387
8085.1640625,23389
8088.4453125,23389
8090.4609375,23395
8092.6171875,23376
8098.515625,23383
8100.9140625,23395
8103.6953125,23390
8106.421875,23377
8110.2734375,23387
8113.015625,23394
8117.9921875,23376
8120.5703125,23387
8123.1953125,23388
8125.828125,23388
8128.3125,23386
8131.9140625,23380
8134.921875,23375
8137.6328125,23374
8140.578125,23368
8143.640625,23378
8146.6484375,23378
8149.5,23393
8152.4609375,23381
8155.640625,23368
8158.71875,23370
8161.734375,23367
8164.1015625,23365
8167.0703125,23378
8170.0234375,23377
8172.234375,23371
8174.8515625,23372
8178.265625,23375
8180.90625,23374
8183.8359375,23374
8186.375,23375
8188.7578125,23378
8191.0078125,23379
8193.390625,23373
8196.21875,23387
8199.4453125,23385
8202.2421875,23384
8205.8671875,23370
8209.1953125,23370
8212.171875,23386
8215.890625,23376
8219.5,23340
8223.59375,23385
8226.1953125,23383
8228.7890625,23385
8231.1953125,23408
8234.4765625,23339
8237.9765625,23395
8241.34375,23400
8244.484375,23403
8247.5703125,23403
8250.8515625,23397
8255.3203125,23386
8258.8046875,23387
8262.1953125,23381
8265.015625,23384
8268.1796875,23376
8270.5703125,23381
8273.2890625,23381
8276.140625,23382
8278.71875,23378
8281.40625,23386
8284.1171875,23389
8287.140625,23399
8291.671875,23236
8307.5078125,23386
8311.8515625,23389
8315.7890625,23389
8318.7890625,23392
8321.9765625,23389
8327.6796875,23402
8331.3515625,23393
8333.78125,23383
8337.2109375,23388
8340.15625,23386
8342.859375,23392
8345.71875,23393
8348.9140625,23389
8351.7421875,23394
8354.8515625,23394
8358.0703125,23401
8360.984375,23402
8364.3671875,23389
8367.3515625,23399
8370.5859375,23398
8373.28125,23396
8376.359375,23395
8378.5546875,23396
8380.8125,23392
8383.4609375,23393
8386.3046875,23396
8389.484375,23394
8392.0546875,23388
8395.0859375,23384
8398.3828125,23389
8402.65625,23389
8405.3125,23394
8407.796875,23392
8410.28125,23389
8413.0625,23385
8415.9453125,23396
8418.71875,23392
8421.28125,23396
8425.4765625,23403
8428.7265625,23398
8431.640625,23398
8434.625,23399
8437.515625,23398
8440.65625,23396
8443.3203125,23398
8446.109375,23396
8449.0859375,23396
8452.1171875,23400
8455.234375,23401
8457.9765625,23399
8460.921875,23394
8463.5625,23400
8466.6796875,23398
8469.71875,23400
8472.546875,23398
8475.7578125,23397
8478.8671875,23405
8481.1640625,23405
8484.21875,23402
8487.2109375,23400
8490.109375,23398
8492.609375,23403
8495.1796875,23327
8499.1328125,23375
8501.703125,23385
8504.9921875,23352
8506.2109375,23343
8509.53125,23368
8511.875,23370
8514.109375,23362
8517.359375,23368
8520.1875,23354
8523.1875,23371
8524.4375,23422
8528.5859375,23361
8532.59375,23364
8535.359375,23364
8537.7890625,23363
8540.6953125,23346
8543.609375,23353
8546.1171875,23371
8548.4921875,23362
8554.09375,23359
8556.7890625,23371
8559.5390625,23369
8562.1328125,23365
8564.671875,23372
8567.5078125,23370
8570.140625,23353
8572.703125,23368
8575.59375,23359
8578.1875,23356
8580.71875,23357
8583.3046875,23353
8586.4765625,23351
8589.234375,23349
8592.25,23351
8595.1640625,23345
8597.1953125,23353
8599.21875,23344
8601.7421875,23345
8604.328125,23360
8607.375,23359
8610.3671875,23360
8613.390625,23348
8615.84375,23344
8619.515625,23362
8621.6796875,23374
8624.1171875,23382
8627.1796875,23380
8630.0078125,23377
8633.0703125,23379
8635.9375,23380
8637.8828125,23398
8640.078125,23381
8642.921875,23384
8648.0546875,23389
8649.8359375,23363
8654.375,23380
8657.4453125,23333
8660.578125,23310
8662.921875,23334
8665.203125,23327
8667.84375,23345
8669.4765625,23353
8672.421875,23350
8675.2890625,23361
8677.8984375,23342
8681.03125,23353
8682.890625,23339
8685.546875,23356
8688.1171875,23347
8690.5234375,23356
8692.609375,23338
8695.390625,23339
8699.4609375,23361
8705.1640625,23362
8707.0546875,23372
8710.1015625,23351
8713.6484375,23364
8716.2265625,23339
8722.9609375,23368
8726.1640625,23358
8729.21875,23356
8731.890625,23366
8733.953125,23358
8736.1328125,23348
8738.546875,23349
8741.1328125,23354
8744.421875,23357
8747.234375,23355
8749.546875,23359
8752.9609375,23343
8755.890625,23350
8758.59375,23346
8761.59375,23357
8764.3984375,23340
8767.9375,23343
8770.96875,23344
8773.59375,23348
8776.84375,23346
8779.7109375,23342
8781.34375,23345
8784.0234375,23361
8786.5625,23351
8791.3828125,23361
8793.8125,23349
8796.8359375,23363
8800.78125,23345
8803.4453125,23342
8805.9921875,23346
8808.90625,23343
8811.2421875,23371
8815.078125,23363
8817.78125,23371
8821.234375,23368
8824.0390625,23365
8827.1171875,23365
8830.71875,23356
8834.0390625,23366
8836.2109375,23374
8838.5390625,23359
8841.5,23358
8844.8828125,23365
8847.7265625,23360
8850.578125,23348
8852.8125,23354
8855.3828125,23358
8857.78125,23355
8860.359375,23351
8863.484375,23336
8865.9765625,23362
8868.125,23345
8869.625,23355
8872.6484375,23356
8875.765625,23358
8878.046875,23346
8881.0234375,23348
8884.40625,23328
8887.2265625,23345
8891.5859375,23350
8896.4765625,23209
8905.6875,23358
8913.3671875,23355
8918.359375,23351
8923.2734375,23369
8926.5390625,23381
8931.1953125,23385
8934.421875,23342
8939.0390625,23376
8943.1875,23378
8946.78125,23379
8951.46875,23371
8957.78125,23373
8960.96875,23374
8964.21875,23375
8967.421875,23380
8971.2421875,23380
8974.0,23375
8977.53125,23377
8980.6328125,23379
8983.7421875,23367
8985.90625,23360
8988.1875,23375
8990.6328125,23371
8993.3203125,23375
8996.2578125,23373
8999.140625,23373
9002.03125,23375
9005.40625,23386
9008.140625,23378
9011.5390625,23370
9013.875,23374
9016.046875,23377
9019.578125,23376
9022.6640625,23373
9025.2109375,23374
9028.1875,23379
9031.6328125,23379
9034.5234375,23378
9037.1015625,23382
9039.859375,23360
9042.8046875,23359
9046.3046875,23318
9048.5390625,23305
9051.1953125,23313
9054.09375,23313
9056.90625,23314
9061.359375,23184
9073.5234375,23347
9078.140625,23350
9081.2734375,23345
9087.734375,23343
9092.1171875,23351
9095.3125,23354
9098.9765625,23354
9102.828125,23355
9105.96875,23357
9108.9140625,23354
9112.234375,23350
9115.875,23336
9119.3046875,23364
9122.1015625,23366
9124.9453125,23367
9129.2109375,23390
9132.125,23396
9135.46875,23398
9138.3828125,23377
9141.96875,23373
9145.296875,23374
9148.390625,23385
9151.171875,23376
9153.796875,23371
9156.7890625,23374
9159.890625,23377
9163.4140625,23372
9166.4296875,23363
9168.9921875,23361
9173.484375,23372
9176.2265625,23366
9178.9921875,23346
9181.1796875,23359
9184.0859375,23357
9187.859375,23342
9189.0390625,23329
9191.9296875,23334
9194.25,23350
9196.4140625,23359
9200.421875,23351
9203.875,23365
9206.5625,23357
9208.7109375,23345
9212.4453125,23364
9215.4140625,23376
9218.890625,23376
9222.3828125,23376
9225.4140625,23366
9228.921875,23381
9231.9375,23376
9234.640625,23373
9237.4140625,23373
9239.9375,23371
9242.6484375,23368
9244.65625,23366
9247.015625,23345
9249.171875,23357
9252.0546875,23359
9254.8046875,23364
9257.796875,23366
9260.265625,23362
9262.7890625,23360
9265.59375,23366
9268.6015625,23367
9271.5625,23363
9274.59375,23364
9277.6640625,23368
9281.3046875,23368
9284.8984375,23365
9288.3125,23367
9291.5,23368
9294.421875,23365
9297.4765625,23362
9300.390625,23367
9303.4296875,23362
9306.5546875,23363
9310.8359375,23207
9315.9375,23356
9320.4609375,23373
9323.40625,23381
9325.625,23374
9328.328125,23373
9331.625,23374
9334.8984375,23377
9337.96875,23374
9342.6171875,23371
9346.359375,23370
9349.65625,23359
9352.359375,23364
9355.1953125,23363
9358.859375,23365
9362.109375,23371
9365.578125,23373
9368.7265625,23374
9371.71875,23372
9374.671875,23373
9377.484375,23372
9380.59375,23366
9383.984375,23362
9387.0234375,23380
9389.78125,23382
9392.8984375,23382
9396.15625,23374
9399.3046875,23374
9402.140625,23324
9405.78125,23345
9408.765625,23339
9414.0,23181
9425.421875,23349
9427.6796875,23352
9430.7890625,23356
9434.1875,23373
9436.8515625,23378
9440.359375,23383
9443.875,23385
9447.1875,23382
9450.3359375,23382
9453.1171875,23392
9456.5546875,23384
9460.109375,23394
9462.1875,23365
9468.8046875,23383
9472.78125,23387
9476.109375,23385
9479.671875,23381
9482.3125,23382
9485.8984375,23376
9488.8984375,23381
9492.0703125,23385
9495.0859375,23385
9498.390625,23389
9501.5546875,23384
9504.6484375,23389
9507.4921875,23371
9509.3046875,23374
9513.0234375,23388
9518.0625,23382
9522.328125,23380
9527.3359375,23382
9529.7734375,23368
9533.0859375,23376
9537.0078125,23388
9539.59375,23380
9542.9609375,23378
9545.9453125,23381
9548.9375,23383
9552.0859375,23381
9555.546875,23382
9558.8125,23356
9561.4140625,23353
9564.65625,23262
9572.9609375,23391
9576.484375,23385
9580.03125,23372
9583.671875,23380
9587.6640625,23382
9591.5,23377
9594.7109375,23387
9597.8125,23384
9600.515625,23368
9603.8359375,23363
9607.6640625,23264
9617.2421875,23375
9622.84375,23372
9626.875,23384
9631.1953125,23383
9634.5546875,23362
9639.7890625,23387
9643.9375,23385
9646.8359375,23383
9650.5859375,23386
9654.5390625,23379
9659.015625,23384
9664.9765625,23376
9668.15625,23375
9671.1796875,23375
9673.7421875,23377
9676.8359375,23378
9679.4765625,23388
9681.7578125,23391
9684.0234375,23386
9686.7890625,23277
9688.0859375,23261
9694.3828125,23353
9698.3046875,23357
9706.8984375,23358
9710.8828125,23354
9713.6015625,23357
9716.484375,23354
9719.1015625,23354
9722.7265625,23363
9726.6328125,23361
9729.921875,23364
9732.6953125,23356
9735.7734375,23353
9738.671875,23351
9741.140625,23365
9745.0546875,23368
9748.1171875,23373
9750.9765625,23376
9754.3984375,23376
9757.375,23376
9761.1171875,23365
9765.1328125,23379
9772.15625,23389
9776.703125,23380
9779.625,23353
9781.9296875,23379
9786.25,23243
9791.234375,23354
9799.921875,23371
9805.1875,23370
9807.8125,23373
9811.6640625,23367
9814.421875,23373
9817.09375,23370
9821.421875,23373
9825.6328125,23374
9827.90625,23394
9831.3515625,23394
9834.5390625,23385
9838.2109375,23390
9840.625,23382
9843.7890625,23378
9847.8828125,23334
9851.625,23403
9854.1796875,23412
9857.25,23435
9859.3515625,23405
9861.625,23404
9864.0859375,23412
9866.734375,23415
9870.0,23241
9873.625,23400
9876.2109375,23406
9879.5390625,23413
9882.390625,23410
9884.7421875,23408
9887.0859375,23403
9889.265625,23413
9891.7265625,23414
9894.03125,23406
9896.8125,23389
9900.765625,23398
9902.9375,23401
9905.21875,23373
9908.75,23390
9910.8125,23396
9912.875,23396
9914.9375,23398
9917.046875,23387
9919.109375,23421
9921.2109375,23396
9923.484375,23402
9926.5,23384
9931.375,23207
9934.4453125,23377
9937.078125,23386
9941.3671875,23420
9944.015625,23416
9946.796875,23421
9948.96875,23422
9950.671875,23425
9952.875,23409
9956.6640625,23416
9958.7109375,23408
9961.1875,23410
9963.59375,23402
9964.9296875,23393
9968.1953125,23204
9975.03125,23402
9976.609375,23410
9982.5390625,23417
9984.546875,23428
9986.7734375,23414
9988.6328125,23412
9991.421875,23413
9993.9140625,23421
9997.5625,23424
9999.6796875,23397
10002.0234375,23402
10004.7109375,23435
10007.1875,23390
10009.3203125,23401
10011.0546875,23419
10013.7109375,23405
10015.71875,23400
10017.796875,23413
10020.8046875,23410
10022.8515625,23380
10027.28125,23389
10029.609375,23387
10032.28125,23398
10033.9609375,23399
10036.3984375,23402
10038.5,23408
10040.671875,23399
10042.21875,23414
10044.578125,23444
10046.5546875,23407
10048.5625,23423
10050.9765625,23420
10054.140625,23205
10058.4375,23240
10061.3125,23252
10065.828125,23342
10068.578125,23346
10070.9453125,23341
10076.15625,23332
10079.015625,23370
10082.484375,23372
10084.59375,23373
10087.8359375,23322
10093.2421875,23189
10099.15625,23375
10105.6171875,23385
10109.1328125,23396
10111.9921875,23410
10114.3046875,23407
10117.359375,23412
10120.8671875,23350
10128.3671875,23412
10131.4453125,23416
10136.9375,23409
10142.15625,23413
10144.5390625,23410
10146.78125,23404
10150.359375,23320
10156.2265625,23409
10160.2578125,23408
10164.1796875,23410
10166.578125,23412
10169.1953125,23413
10173.6875,23409
10176.2578125,23422
10178.7109375,23428
10181.6640625,23431
10184.84375,23433
10187.109375,23437
10190.7265625,23434
10192.375,23433
10195.9609375,23433
10198.4453125,23417
10200.640625,23414
10204.2890625,23416
10208.0625,23409
10209.9453125,23397
10212.7734375,23253
10219.4453125,23411
10223.1171875,23414
10226.421875,23421
10230.0703125,23422
10232.171875,23421
10235.9765625,23428
10238.2578125,23432
10241.09375,23426
10243.515625,23416
10247.9765625,23429
10250.40625,23428
10256.7890625,23405
10260.6484375,23421
10264.78125,23421
10268.09375,23426
10272.1328125,23428
10274.2578125,23422
10276.109375,23421
10278.65625,23426
10282.7734375,23417
10285.7421875,23426
10289.0703125,23426
10291.65625,23427
10294.4453125,23404
10296.8359375,23419
10302.4375,23279
10310.4296875,23432
10319.015625,23389
10323.765625,23418
10326.0078125,23425
10331.1328125,23421
10335.0625,23422
10337.6875,23432
10340.34375,23430
10342.109375,23427
10344.9375,23420
10347.890625,23416
10350.7578125,23414
10353.4453125,23415
10356.703125,23429
10359.1484375,23415
10361.4375,23415
10363.875,23417
10366.0546875,23409
10367.9921875,23436
10371.5859375,23361
10388.4375,23434
10390.703125,23423
10392.84375,23421
10395.390625,23422
10399.6484375,23418
10405.25,23425
10408.5390625,23431
10412.09375,23421
10414.984375,23439
10417.4921875,23441
10420.0234375,23442
10422.8046875,23446
10425.1328125,23444
10427.8359375,23428
10430.203125,23421
10434.375,23367
10440.234375,23430
10443.3046875,23416
10446.484375,23433
10449.46875,23430
10452.609375,23416
10454.7578125,23391
10456.9453125,23427
10459.9609375,23408
10464.640625,23434
